"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"cluster";"gene"
"TMSB10";5,5058289416338e-05;0,159833415319692;1;1;0,233557263704106;"2";"TMSB10"
"ACP5";6,12580487787135e-05;0,535455431019391;1;1;0,259856642919302;"2";"ACP5"
"VSIG4";6,34833034916807e-05;0,300728761054653;1;1;0,26929617341171;"2";"VSIG4"
"GABBR1";6,75447496293025e-05;-1,48081322152914;0,455;0,917;0,286524827927501;"2";"GABBR1"
"GALNT15";6,78636119435346e-05;-0,961081494847861;0,727;1;0,287877441864474;"2";"GALNT15"
"MYADM";7,12698963195146e-05;0,416707423943986;1;1;0,302326900187381;"2";"MYADM"
"ATP6V0D1";7,18573668180742e-05;0,405161968175034;1;1;0,304818950042271;"2";"ATP6V0D1"
"COTL1";7,37278707758997e-05;0,233866123864089;1;1;0,312753627831367;"2";"COTL1"
"GRN";7,38137700194484e-05;0,419713550998144;1;1;0,3131180124225;"2";"GRN"
"RHOA";7,40719272657493e-05;0,241524585000175;1;1;0,314213115461308;"2";"RHOA"
"CD52";7,6525178451799e-05;0,638741091702898;1;1;0,324619806992531;"2";"CD52"
"SLC16A3";7,91437562687737e-05;0,424035845465248;1;1;0,335727814092138;"2";"SLC16A3"
"RGS1";8,48393555785641e-05;0,492738727573945;1;1;0,359888546364269;"2";"RGS1"
"TYROBP";8,53269693202201e-05;0,227663961117078;1;1;0,361957003856374;"2";"TYROBP"
"FGR";8,96357416056791e-05;0,42756910325134;1;1;0,380234815891291;"2";"FGR"
"MSN";9,85286726207822e-05;0,222435138807348;1;1;0,417958629257358;"2";"MSN"
"EMP1";0,000100214134827555;0,432059299748144;1;0,958;0,425108359938488;"2";"EMP1"
"FLNA";0,000104714559036867;0,478736871291218;1;1;0,444199159434389;"2";"FLNA"
"KCNJ12";0,000104714559036867;-1,27401546172673;0,545;0,917;0,444199159434389;"2";"KCNJ12"
"P4HB";0,000104949395352185;0,354916534156518;1;1;0,445195335083967;"2";"P4HB"
"S100A9";0,000105774456991401;0,349918753845308;1;1;0,448695246557523;"2";"S100A9"
"RNASE1";0,000106723373050505;0,378882116976155;1;1;0,452720548480243;"2";"RNASE1"
"GPX1";0,000107319700773192;0,166400228720097;1;1;0,45525017067988;"2";"GPX1"
"HSPA2";0,000112644900674053;-0,772848814435254;0,909;1;0,477839668659334;"2";"HSPA2"
"ARHGDIB";0,000114660061661589;0,215795643625317;1;1;0,486387981568461;"2";"ARHGDIB"
"CAPG";0,000115168066026039;0,323450219495462;1;1;0,488542936082456;"2";"CAPG"
"MOG";0,000115892272635338;-0,614853973817757;1;1;0,491615020519104;"2";"MOG"
"VDAC1";0,000121539954068119;0,242663120684027;1;1;0,515572485156963;"2";"VDAC1"
"FABP1";0,000131662246476326;-0,953575160466646;0,636;0,958;0,558511249552576;"2";"FABP1"
"YWHAZ";0,000132524101560515;0,189850439464569;1;1;0,562167238819705;"2";"YWHAZ"
"ZNF480";0,000136373093222052;-0,984469580106428;0,545;0,958;0,578494661447945;"2";"ZNF480"
"RHOU";0,000139065555412409;-0,600208818107881;0,909;1;0,589916086059439;"2";"RHOU"
"C5AR1";0,000146716503980682;0,412436932950639;1;0,958;0,622371409886054;"2";"C5AR1"
"ERMN";0,000163260887199437;-1,06259397036966;0,636;1;0,692552683500011;"2";"ERMN"
"CLDN11";0,000173275285385603;-0,454543679076659;1;1;0,735033760605727;"2";"CLDN11"
"GRB2";0,000176214191629199;0,25018404747113;1;1;0,747500600891063;"2";"GRB2"
"LRIG1";0,000181199277371214;-0,657401139411118;0,909;0,958;0,76864733460869;"2";"LRIG1"
"FBP1";0,000187566074474163;0,479982749505832;1;1;0,795655287919399;"2";"FBP1"
"DYSF";0,000194501293993882;0,474687916083548;1;0,958;0,825074489122046;"2";"DYSF"
"DHRS3";0,000195923485003424;0,402778178232947;1;1;0,831107423384523;"2";"DHRS3"
"ST14";0,000196944013843967;0,373497498748361;1;1;0,835436506726108;"2";"ST14"
"EFHD1";0,000198996805001426;-0,891990366081153;0,909;0,917;0,844144446816048;"2";"EFHD1"
"ATP6V1F";0,000202105455552788;0,304694972535323;1;1;0,857331342454925;"2";"ATP6V1F"
"CLU";0,00020419763298004;-0,278442140586803;1;1;0,86620635910133;"2";"CLU"
"AQP4";0,00020419763298004;-1,18629607737184;0,727;1;0,86620635910133;"2";"AQP4"
"CAMKMT";0,000209796326969098;-0,538262042063799;1;1;0,889956019002914;"2";"CAMKMT"
"NPC1";0,000210879823451079;0,421805990689544;1;0,958;0,894552211079475;"2";"NPC1"
"NRBP2";0,000210879823451079;-0,639421694486287;0,909;1;0,894552211079475;"2";"NRBP2"
"GTF2E2";0,000212621952436344;-0,487930470895109;1;1;0,90194232223497;"2";"GTF2E2"
"ZYX";0,000214374617499764;0,34932952647147;1;1;0,909377127434;"2";"ZYX"
"CNTN2";0,000215916870993383;-0,85123602473084;0,909;1;0,915919366753932;"2";"CNTN2"
"TSPO";0,000217245263743398;0,377202498988067;1;1;0,921554408799493;"2";"TSPO"
"CTSZ";0,000218802614939751;0,219841348997929;1;1;0,928160692574425;"2";"CTSZ"
"RNF40";0,000225742022952615;-0,612716774526065;0,909;1;0,957597661364994;"2";"RNF40"
"FAM107A";0,000229450977443509;-0,601904249874934;1;1;0,973331046315365;"2";"FAM107A"
"YWHAH";0,000232261785519831;0,207270107204979;1;1;0,985254494175125;"2";"YWHAH"
"ACTR2";0,000232497149711687;0,180894237097843;1;1;0,986252909076978;"2";"ACTR2"
"PMP2";0,000233676585368725;-0,675519822855039;0,909;1;0,991256075134132;"2";"PMP2"
"TUBB";0,000233912995951123;0,336062149393509;1;1;0,992258928824665;"2";"TUBB"
"MSR1";0,000235097670135832;0,337986645144339;1;1;0,997284316716199;"2";"MSR1"
"ATF5";0,000240855068639171;0,346394124023996;1;1;1;"2";"ATF5"
"TYMP";0,000242077083785457;0,357097619222819;1;1;1;"2";"TYMP"
"SCRG1";0,000246017920371284;-0,548252770140418;1;1;1;"2";"SCRG1"
"SGK1";0,00024950432127112;0,279839111724949;1;1;1;"2";"SGK1"
"PPIA";0,000268735992613592;0,165939976748596;1;1;1;"2";"PPIA"
"CHL1";0,000278127924431175;-0,642810942038033;0,818;1;1;"2";"CHL1"
"CD9";0,000283131525612107;0,233461130208614;1;1;1;"2";"CD9"
"DNAH10";0,000283867801736541;-0,725038859016184;0,818;0,958;1;"2";"DNAH10"
"RAB44";0,000283971748910508;-0,789500600685513;0,818;1;1;"2";"RAB44"
"SEPTIN8";0,000291874092452506;-0,67222354191661;0,909;0,958;1;"2";"SEPTIN8"
"KCNMB4";0,0002971063781106;-0,974484397146324;0,727;0,958;1;"2";"KCNMB4"
"APOC2";0,000302999074877314;0,40333774655813;1;1;1;"2";"APOC2"
"SELENOP";0,000304187653052505;-0,497278041691946;1;1;1;"2";"SELENOP"
"GLUL";0,000310181020714206;0,180363566619829;1;1;1;"2";"GLUL"
"NEO1";0,000310843364336499;-1,01040500861124;0,636;0,917;1;"2";"NEO1"
"HIF1A";0,000317611079496599;0,334647788016717;1;1;1;"2";"HIF1A"
"CYP2W1";0,000319163860285353;-0,570646494028926;1;1;1;"2";"CYP2W1"
"ANXA1";0,000319786498850034;0,314786527396149;1;1;1;"2";"ANXA1"
"SH3YL1";0,000320410010543661;-0,757972395582616;0,818;1;1;"2";"SH3YL1"
"NOP10";0,000328595416219021;0,291904197870235;1;1;1;"2";"NOP10"
"TAGLN2";0,000344724801335433;0,292191288547961;1;1;1;"2";"TAGLN2"
"ARPC1B";0,000353436333584251;0,255985960663948;1;1;1;"2";"ARPC1B"
"ARPC5";0,000368974209419013;0,219560084575002;1;1;1;"2";"ARPC5"
"DBI";0,000378210292504247;0,200091316348846;1;1;1;"2";"DBI"
"MT2A";0,00039668042719882;0,316989336964504;1;1;1;"2";"MT2A"
"CD53";0,000401192300106707;0,219766102903781;1;1;1;"2";"CD53"
"SUPT7L";0,000406883264332844;-0,0751751198754338;1;1;1;"2";"SUPT7L"
"GCHFR";0,000417211889347603;0,490362495455996;1;0,917;1;"2";"GCHFR"
"MACROH2A1";0,000418782255999601;0,315668777114802;1;1;1;"2";"MACROH2A1"
"H3C15.1";0,000420356807516919;0,471784110616519;1;0,958;1;"2";"H3C15"
"ITGB1";0,000424708448679122;0,374914300167835;1;1;1;"2";"ITGB1"
"ACTR3";0,000428692085567485;0,222657309702603;1;1;1;"2";"ACTR3"
"ZNHIT1";0,00044405286207702;0,313559554029087;1;1;1;"2";"ZNHIT1"
"APOC1";0,000465179459639364;0,238289379940223;1;1;1;"2";"APOC1"
"SLC40A1";0,000470517150818771;-1,0148985136638;0,636;1;1;"2";"SLC40A1"
"CCL2.1";0,000477963198936132;0,600518416576253;1;0,958;1;"2";"CCL2"
"CIITA";0,000488831814040173;-0,805472591396932;0,636;1;1;"2";"CIITA"
"ARHGDIA";0,000490855924800615;0,2265067320862;1;1;1;"2";"ARHGDIA"
"TMEM106C";0,000495809531261114;-0,0957956925839514;1;1;1;"2";"TMEM106C"
"BCAP31";0,000515078101650113;0,348123500667862;1;0,958;1;"2";"BCAP31"
"CNDP1";0,000523988890433949;-0,998342851538495;0,727;1;1;"2";"CNDP1"
"TMEM65";0,000557309444992412;-0,636600289282748;0,909;1;1;"2";"TMEM65"
"C4orf46";0,000558311250784009;-0,744238036058182;0,727;0,958;1;"2";"C4orf46"
"GNAI2";0,000561324195784871;0,168986660105801;1;1;1;"2";"GNAI2"
"ITM2C";0,000561324195784871;-0,683069696702326;0,818;1;1;"2";"ITM2C"
"S100B";0,000561827452042265;-0,303373668617358;1;1;1;"2";"S100B"
"NPC2";0,000566370907575235;0,16384258647037;1;1;1;"2";"NPC2"
"SLC25A3";0,000571192225399213;0,307390299538185;1;1;1;"2";"SLC25A3"
"STAG2";0,00057273726984001;-0,706390319364746;0,818;1;1;"2";"STAG2"
"LASP1";0,000575422513442825;0,313435273777592;1;1;1;"2";"LASP1"
"MGAT1";0,000592032474209118;0,286527211229319;1;1;1;"2";"MGAT1"
"PTMS";0,000598917669623277;0,218630431764705;1;1;1;"2";"PTMS"
"CD81";0,000604251627740474;0,167530409338048;1;1;1;"2";"CD81"
"FAM20C";0,000634365550138384;0,332394736425062;1;1;1;"2";"FAM20C"
"EIF4G2";0,000639411573566248;0,132750303906775;1;1;1;"2";"EIF4G2"
"APOE";0,000645050709053824;0,202150794144115;1;1;1;"2";"APOE"
"HAO1";0,000646852949504884;-0,862106340955347;0,636;0,875;1;"2";"HAO1"
"PNN";0,000653750145527258;-0,505361144676456;0,909;1;1;"2";"PNN"
"ADGRE1";0,000670040521958872;-0,916761899932495;0,636;0,958;1;"2";"ADGRE1"
"NFIX";0,000708248046008688;-0,676716028494816;0,909;0,958;1;"2";"NFIX"
"C1orf198";0,000711332501410893;-0,365748742446472;1;1;1;"2";"C1orf198"
"MED13L";0,000720641123632589;-0,550889063748686;0,909;1;1;"2";"MED13L"
"CAPNS1";0,000723137450557233;0,18919371813202;1;1;1;"2";"CAPNS1"
"COA5";0,000726767975530429;-0,432598519514335;1;1;1;"2";"COA5"
"MT3";0,00072689303959353;-1,08608153506243;0,636;0,958;1;"2";"MT3"
"PLEKHB1";0,000729404173720482;-0,602877001534654;1;1;1;"2";"PLEKHB1"
"GPM6B";0,000733182002472168;-0,514792919897575;1;1;1;"2";"GPM6B"
"CAPZB";0,000767441035666685;0,172876759139343;1;1;1;"2";"CAPZB"
"MAL";0,000767441035666685;-0,687334322057709;0,909;1;1;"2";"MAL"
"FKBP1A";0,000770074724054282;0,254763848313218;1;1;1;"2";"FKBP1A"
"AP2S1";0,000772714571447905;0,290810587894477;1;1;1;"2";"AP2S1"
"MYRF";0,000775360584056765;-0,726549537859231;0,818;0,958;1;"2";"MYRF"
"CDC42";0,000776023051250627;0,210382575538;1;1;1;"2";"CDC42"
"H3C10";0,000794391165290644;0,476011043028914;1;1;1;"2";"H3C10"
"DNAH3";0,000794391165290644;-0,746036640620354;0,818;0,958;1;"2";"DNAH3"
"DHX36";0,000795752933962636;-0,687154055896671;0,818;1;1;"2";"DHX36"
"ADNP";0,000804821329769558;-0,375857207328946;1;1;1;"2";"ADNP"
"ACSL4";0,000814984788338236;0,363849885585775;1;0,958;1;"2";"ACSL4"
"TTYH1";0,000819841635771545;-0,963149563303556;0,636;0,875;1;"2";"TTYH1"
"SEMA3G";0,000829358335381135;-0,848882820460859;0,636;1;1;"2";"SEMA3G"
"MINDY4B";0,000846474018217699;-0,760833031908114;0,727;0,958;1;"2";"MINDY4B"
"OLR1";0,000876999422021513;0,360944508093552;1;0,958;1;"2";"OLR1"
"LGALS3";0,000878471300092276;0,303719606309859;1;1;1;"2";"LGALS3"
"CPEB4";0,000879944846653481;-0,607469516143172;0,909;1;1;"2";"CPEB4"
"STAT6";0,000938100134704923;0,337843032872256;1;1;1;"2";"STAT6"
"SLC9A9";0,000938575033109821;-0,554919144171175;0,909;0,958;1;"2";"SLC9A9"
"CDK12";0,000980405705451645;-0,473884483849259;1;0,958;1;"2";"CDK12"
"EMP3";0,000994241644719584;0,360571743950434;1;1;1;"2";"EMP3"
"LAMC1";0,000995059571389619;-0,982783508580732;0,455;0,917;1;"2";"LAMC1"
"ATP5MC3";0,00100903331237447;0,253978946486503;1;1;1;"2";"ATP5MC3"
"MYO1G";0,00104188114293177;0,398316521745032;1;1;1;"2";"MYO1G"
"HEXB";0,00105644748031013;0,286692782297776;1;1;1;"2";"HEXB"
"MMP14";0,00105817003897275;0,327572902682781;1;0,958;1;"2";"MMP14"
"ADAP1";0,00105989446812306;-0,705986755763684;0,818;1;1;"2";"ADAP1"
"LAMP1";0,00107114890411856;0,224944308677629;1;1;1;"2";"LAMP1"
"METTL7A";0,00109530549704164;-0,57259912845619;0,909;0,958;1;"2";"METTL7A"
"SLC11A1";0,00111142920692274;0,385068082904337;1;0,958;1;"2";"SLC11A1"
"PLEKHO2";0,0011213597231452;0,282564092918617;1;1;1;"2";"PLEKHO2"
"TSC22D4";0,0011957028820114;-0,393012637939576;1;1;1;"2";"TSC22D4"
"COX6B1";0,00120816212283229;0,212415023875658;1;1;1;"2";"COX6B1"
"ID2";0,00121201288383907;0,253794674917174;1;1;1;"2";"ID2"
"GAB1";0,0012396222555297;-0,823452840544848;0,636;0,917;1;"2";"GAB1"
"CNNM3";0,00124363125006954;-0,674685940694342;0,727;0,958;1;"2";"CNNM3"
"MELTF";0,00125551174983447;0,408852273568621;1;1;1;"2";"MELTF"
"TPPP";0,00125850585363277;-0,743822295386905;0,818;0,958;1;"2";"TPPP"
"H3C2.1";0,00126551032917732;0,544091719969727;1;0,875;1;"2";"H3C2"
"PSMB6";0,00126852006772832;0,369219645963901;1;0,958;1;"2";"PSMB6"
"KAT2B";0,00127354673539184;-0,614929996178218;0,909;1;1;"2";"KAT2B"
"TMEM249";0,00127800962051145;-0,667042790631167;0,818;1;1;"2";"TMEM249"
"MARCKSL1";0,00129276724464926;-0,46188692822607;1;1;1;"2";"MARCKSL1"
"MZB1";0,0013067848843523;-1,3840021956521;0,364;0,833;1;"2";"MZB1"
"COL4A2";0,00130989288506139;-0,802214451297067;0,636;0,958;1;"2";"COL4A2"
"IFIT1";0,00131612339776636;-0,715281682275948;0,727;0,958;1;"2";"IFIT1"
"GGTA1";0,00134862333543785;-0,983371400268746;0,636;1;1;"2";"GGTA1"
"GM2A";0,00137093455413207;0,311027602393172;1;1;1;"2";"GM2A"
"TP53INP1";0,00137307423883571;-0,755574584927515;0,727;1;1;"2";"TP53INP1"
"FUCA2";0,00141789219753593;0,329004681455713;1;1;1;"2";"FUCA2"
"THEMIS2";0,00143449468205542;0,374391185700944;1;1;1;"2";"THEMIS2"
"APOD";0,00144788431093384;-0,515420158643604;0,909;1;1;"2";"APOD"
"LYZ";0,00145797958882344;0,385416852021686;1;1;1;"2";"LYZ"
"PIP4K2A";0,00150556415322818;-0,366177359202387;1;1;1;"2";"PIP4K2A"
"ATP1B3";0,00151370389837735;0,31690151002222;1;1;1;"2";"ATP1B3"
"ADGRA3";0,00151720105187958;-0,824709789009255;0,818;0,875;1;"2";"ADGRA3"
"PPM1M";0,00152304123847003;0,326072802977931;1;1;1;"2";"PPM1M"
"YBX1";0,00152421101621119;0,193916426048776;1;1;1;"2";"YBX1"
"FOXG1";0,00152538137430304;-0,87673716039141;0,636;0,958;1;"2";"FOXG1"
"CFLAR";0,00152655231283527;-0,33773297824149;1;1;1;"2";"CFLAR"
"LITAF";0,00154418610448302;0,223311553608502;1;1;1;"2";"LITAF"
"ATP8A1";0,00159192670326638;-0,633095631615615;0,818;0,958;1;"2";"ATP8A1"
"ARHGAP40";0,00161171325052914;-0,905117377603148;0,636;0,917;1;"2";"ARHGAP40"
"LMF1";0,00162277761123221;-0,723677969048215;0,727;0,958;1;"2";"LMF1"
"UGT8";0,00162400998814655;-0,517642052153069;0,909;1;1;"2";"UGT8"
"FBRS";0,00163265346003607;-0,484119296953845;0,909;1;1;"2";"FBRS"
"DUSP1";0,0017090547493542;0,255621348263007;1;1;1;"2";"DUSP1"
"CORO1C";0,00171292207793472;0,304301507692297;1;1;1;"2";"CORO1C"
"MTUS1";0,00171550340167032;-0,470147143086501;1;1;1;"2";"MTUS1"
"ATP6V0C";0,00172715011455674;0,262227001722917;1;1;1;"2";"ATP6V0C"
"NECAP2";0,00179522359467112;0,260577801402815;1;1;1;"2";"NECAP2"
"PDXK";0,00181859102537772;0,281227681987141;1;1;1;"2";"PDXK"
"SLC18B1";0,00184856903497834;-0,57281216075921;0,818;1;1;"2";"SLC18B1"
"TMEM51";0,00186543612540694;0,343435119792865;1;1;1;"2";"TMEM51"
"H4C12";0,00187194726564704;0,18966096699568;1;1;1;"2";"H4C12"
"CALM2";0,00187332825921665;0,103109851588886;1;1;1;"2";"CALM2"
"WDR1";0,00192881322171164;0,230526317105501;1;1;1;"2";"WDR1"
"COG3";0,00195167071187728;-0,66826227153912;0,727;1;1;"2";"COG3"
"ARPC4";0,00195741166295519;0,315783262145503;1;1;1;"2";"ARPC4"
"RFC5";0,00197181060817534;-0,701315473802154;0,818;0,917;1;"2";"RFC5"
"BRI3";0,00198192948471956;0,204699179549162;1;1;1;"2";"BRI3"
"AMACR";0,00198303243964146;-0,681267373792179;0,727;1;1;"2";"AMACR"
"TCF4";0,00203324349085466;-0,306666534756406;1;1;1;"2";"TCF4"
"FAM177A1";0,00205115385490611;-0,538018666069177;1;1;1;"2";"FAM177A1"
"TLR7.1";0,00207518793982255;-0,319814974817679;1;1;1;"2";"TLR7"
"PCSK6";0,0020812239219114;-0,402058303842435;1;1;1;"2";"PCSK6"
"SNX13";0,00210122583728843;-0,32843704486885;1;1;1;"2";"SNX13"
"RCBTB1";0,00215233629030388;-0,521549352858015;0,909;1;1;"2";"RCBTB1"
"ACADVL";0,00215389709274798;0,314833425063478;1;1;1;"2";"ACADVL"
"SYNM";0,00220421636016302;-0,801263887439279;0,636;0,917;1;"2";"SYNM"
"MADD";0,00222291548949063;-0,584166929632398;0,818;1;1;"2";"MADD"
"P4HA1";0,00222590197900191;0,254080108686707;1;1;1;"2";"P4HA1"
"ITGB2";0,00223603449355707;0,160047805390396;1;1;1;"2";"ITGB2"
"H3C7.1";0,00225991832688543;0,503970023618239;1;1;1;"2";"H3C7"
"SNTB1.1";0,00226154615957848;0,369851901773337;1;0,958;1;"2";"SNTB1"
"MVP";0,00228113698884147;0,341032831479825;1;0,958;1;"2";"MVP"
"GPRC5B";0,00228277429649395;-0,75303951082304;0,727;1;1;"2";"GPRC5B"
"ENG";0,00231402179456407;0,255475155671595;1;1;1;"2";"ENG"
"TNFAIP2.1";0,0023189797092879;-0,343280090633279;1;1;1;"2";"TNFAIP2"
"DUX5";0,0023189797092879;-0,59735996016102;0,818;0,958;1;"2";"DUX5"
"FAM207A";0,00233057375991849;-0,340022558659563;1;0,917;1;"2";"FAM207A"
"SPARCL1";0,00234386798432369;-0,535916753871628;0,909;1;1;"2";"SPARCL1"
"EFEMP2";0,00236414772375185;-0,42914820814514;1;0,958;1;"2";"EFEMP2"
"DIMT1";0,0024497541462339;-0,649239390496299;0,818;0,917;1;"2";"DIMT1"
"CKB";0,00245841824210234;-0,369888490854303;1;0,958;1;"2";"CKB"
"GPR37L1";0,00247580296816257;-1,24613025101772;0,364;0,917;1;"2";"GPR37L1"
"PRRC1";0,00249501329283452;-0,578932027917368;0,909;1;1;"2";"PRRC1"
"EHBP1";0,00256027833457228;-0,835215346151687;0,636;0,917;1;"2";"EHBP1"
"OR5I1";0,00258735991313198;-0,723445207548768;0,727;0,958;1;"2";"OR5I1"
"C4B";0,0025982414352775;-0,699098207963614;0,727;0,958;1;"2";"C4B"
"CX3CR1";0,0026000577399861;-0,79333807592563;0,818;0,958;1;"2";"CX3CR1"
"SCD5";0,00263837963284226;-0,813802717385815;0,727;1;1;"2";"SCD5"
"LHFPL2";0,00264755443400706;0,324914231718169;1;1;1;"2";"LHFPL2"
"H2AC11.1";0,00265122980110248;0,386545534434553;1;1;1;"2";"H2AC11"
"H4C15";0,00265122980110248;0,276339672483071;1;1;1;"2";"H4C15"
"APLP2";0,00265858987487276;0,207337921742816;1;1;1;"2";"APLP2"
"MBP";0,0026696533412527;-0,228354835805549;1;1;1;"2";"MBP"
"FBH1";0,00274160423296523;-0,441214607284313;0,909;0,958;1;"2";"FBH1"
"CYB5D2";0,00274730422824192;-0,487970794814245;1;1;1;"2";"CYB5D2"
"DLL4";0,00277208741026797;-0,780897415122198;0,727;0,958;1;"2";"DLL4"
"MFAP3";0,00280470034270249;-0,498782017635098;0,909;1;1;"2";"MFAP3"
"TPP1";0,00291618365310171;0,187301671816648;1;1;1;"2";"TPP1"
"DAZAP2";0,0029221718750636;0,173486246927973;1;1;1;"2";"DAZAP2"
"ZMIZ1";0,00293417056375024;0,339497816199993;1;0,958;1;"2";"ZMIZ1"
"SRSF9";0,00294619892073855;0,26126964396542;1;1;1;"2";"SRSF9"
"PLCB2";0,00295021496779721;0,293559049038536;1;0,958;1;"2";"PLCB2"
"ALCAM";0,00297438052108274;0,257701609711132;1;1;1;"2";"ALCAM"
"CTSA";0,002988531954886;0,176671298601415;1;1;1;"2";"CTSA"
"HSPA8";0,00299663664572965;0,16114061448841;1;1;1;"2";"HSPA8"
"CALCOCO2";0,00312591494039896;-0,600122339680203;0,909;1;1;"2";"CALCOCO2"
"SMR3A";0,00316747371926365;-0,721767129981406;0,636;0,958;1;"2";"SMR3A"
"COL6A2";0,00324534750045559;-0,626383500982601;0,727;1;1;"2";"COL6A2"
"HEXA";0,00330669659289294;0,284166321457116;1;1;1;"2";"HEXA"
"TTYH3";0,00331110483117025;0,235007451187661;1;1;1;"2";"TTYH3"
"MIR9-1HG";0,00331551655897898;-0,646190614395985;0,818;0,958;1;"2";"MIR9-1HG"
"H3-4";0,00332656114699995;-0,606811628757088;0,818;0,958;1;"2";"H3-4"
"HMGN2";0,00334206022127243;0,179821250228577;1;1;1;"2";"HMGN2"
"STK25";0,0034100516675442;0,3342826592068;1;0,958;1;"2";"STK25"
"BICD1";0,00343052942611376;-0,605709084085924;0,909;1;1;"2";"BICD1"
"PI4K2B";0,00346711346667549;0,326741441237011;1;1;1;"2";"PI4K2B"
"MAFB";0,00347170259889472;0,236086053042724;1;1;1;"2";"MAFB"
"F13A1";0,00350623536528186;-0,921215383037693;0,818;0,875;1;"2";"F13A1"
"CGB2";0,00351547816884148;-0,441183498338053;1;1;1;"2";"CGB2"
"IFNGR2";0,00353632693535515;0,167308188663293;1;1;1;"2";"IFNGR2"
"HCST.1";0,00355191085487769;0,3451264915329;1;0,958;1;"2";"HCST"
"NMRK1";0,00363013370897916;-0,502309690999687;0,818;1;1;"2";"NMRK1"
"IK";0,00364685522606114;-0,367560390957452;1;1;1;"2";"IK"
"MYL12A";0,00367082133538661;0,281069483398319;1;1;1;"2";"MYL12A"
"UQCRQ";0,00371177499371376;0,189164194909373;1;1;1;"2";"UQCRQ"
"MIF";0,00373841622959287;0,279448346724544;1;1;1;"2";"MIF"
"USP44";0,00373841622959287;-0,532793430663615;0,909;0,917;1;"2";"USP44"
"GNB2";0,00375299478736798;0,195981868467442;1;1;1;"2";"GNB2"
"KCNJ9";0,00375299478736798;-0,236906409172551;1;1;1;"2";"KCNJ9"
"RELL1";0,00377323029814185;-0,494743966694063;0,909;0,958;1;"2";"RELL1"
"TMBIM1";0,00385026634165474;0,25173341444526;1;1;1;"2";"TMBIM1"
"PTTG1IP";0,00385276649041754;0,192160147105363;1;1;1;"2";"PTTG1IP"
"METTL9";0,00387781994849443;-0,392646346469391;1;1;1;"2";"METTL9"
"STMN4";0,00389541359699756;-0,574293710347715;0,818;1;1;"2";"STMN4"
"SLC25A19";0,00389890909111793;0,341813213240643;1;0,958;1;"2";"SLC25A19"
"PDIA6";0,00391305355634128;0,291253317248746;1;1;1;"2";"PDIA6"
"SCARB2";0,00391305355634128;0,23581221857925;1;1;1;"2";"SCARB2"
"SNX3";0,00391305355634128;0,15902478633651;1;1;1;"2";"SNX3"
"ANXA5";0,00395608628970114;0,251349759733004;1;1;1;"2";"ANXA5"
"KRTAP10-10";0,00396116692610595;-0,507502775852955;0,909;0,917;1;"2";"KRTAP10-10"
"FCGRT";0,00397388506259626;0,223960479880782;1;1;1;"2";"FCGRT"
"STPG1";0,00404579774798149;-0,616386185989011;0,909;0,958;1;"2";"STPG1"
"GGA2";0,00406666572336544;0,255801949150834;1;1;1;"2";"GGA2"
"PTGDS";0,00417989428348022;-0,514303218292578;1;1;1;"2";"PTGDS"
"CHCHD2";0,00418520436573812;0,161600066472937;1;1;1;"2";"CHCHD2"
"UCP2";0,00419317676257969;0,258401281441538;1;1;1;"2";"UCP2"
"ARGLU1";0,00420192330775889;-0,312449714380266;1;1;1;"2";"ARGLU1"
"PSAT1";0,00420382020228029;-0,686013316859057;0,818;0,958;1;"2";"PSAT1"
"PRKACA";0,00425874781880135;0,222861884991246;1;1;1;"2";"PRKACA"
"RPS6KC1";0,0043160108239491;-0,521447194671563;0,818;0,917;1;"2";"RPS6KC1"
"SIRPA";0,00434068634458835;0,190710822245933;1;1;1;"2";"SIRPA"
"POLD4";0,00435167909445371;0,279103908303441;1;1;1;"2";"POLD4"
"SLC25A14";0,00437371231975968;-0,72179888196996;0,818;0,958;1;"2";"SLC25A14"
"MAP3K13";0,00437517176631826;-0,546609353992045;0,727;1;1;"2";"MAP3K13"
"NUDT4B";0,00438475279480512;-0,698656821160007;0,727;1;1;"2";"NUDT4B"
"ADARB2";0,00439027899782717;-0,610187753666048;0,727;0,917;1;"2";"ADARB2"
"TET3";0,00441242357915224;-0,281902849544377;1;1;1;"2";"TET3"
"RMDN3";0,00443185228357364;0,302415524542138;1;1;1;"2";"RMDN3"
"UBOX5";0,00443185228357364;-0,683167834016887;0,727;1;1;"2";"UBOX5"
"PRDX3";0,00450474974249246;0,282574593641487;1;1;1;"2";"PRDX3"
"FNDC3B";0,00456462197576665;0,318209384906616;1;0,958;1;"2";"FNDC3B"
"TPD52L2";0,00457894351018307;0,232637449747141;1;1;1;"2";"TPD52L2"
"TCN2.1";0,00463393410344602;-0,407352333608404;0,909;1;1;"2";"TCN2"
"SALL1";0,00465093327185433;-0,583635477958332;0,818;0,958;1;"2";"SALL1"
"SPOCK3";0,0046886195738198;-0,805683285028806;0,636;0,958;1;"2";"SPOCK3"
"POLR2L";0,00470024998936809;0,226640243478298;1;1;1;"2";"POLR2L"
"FLOT2";0,00476058810054493;0,280597958127623;1;0,958;1;"2";"FLOT2"
"FBXO24";0,00481119318725883;-0,758341369731263;0,636;0,917;1;"2";"FBXO24"
"CMTM6";0,00483810624713871;0,305444696650067;1;0,958;1;"2";"CMTM6"
